index,age,begin_month,car,career,cluster,days_income,days_unemployed,edu_type,email,family_size,family_type,gender,house_type,income_per,income_total,income_type,month_birth,month_unemployed,occyp_type,phone,reality,week_birth,week_unemployed,work_phone,credit
21273,42,41.0,1,21,30,8.607132231053683,7629,1,1,2.0,3,1,2,101250.0,202500.0,1,3.0,2.0,1,2,1,1.0,1.0,2,2.0
21274,62,52.0,1,0,31,4.962505513895016,22670,2,1,2.0,1,1,2,56250.0,112500.0,4,11.0,11.0,10,2,2,2.0,2.0,1,2.0
21275,42,33.0,1,1,32,9.769865392965697,14947,2,1,3.0,1,1,2,52500.0,157500.0,2,1.0,6.0,16,1,2,3.0,3.0,1,1.0
21276,54,24.0,1,4,35,2.934326967862133,18322,2,1,2.0,1,1,2,31500.0,63000.0,2,3.0,10.0,5,1,2,2.0,1.0,2,1.0
21277,53,21.0,2,8,23,7.890929814563149,16319,2,1,2.0,1,2,2,90000.0,180000.0,2,4.0,3.0,1,1,2,3.0,3.0,1,1.0
21278,41,2.0,2,15,14,43.28379743182802,9797,1,1,2.0,1,2,2,450000.0,900000.0,1,5.0,2.0,3,1,2,1.0,3.0,1,1.0
21279,31,26.0,2,1,32,11.106540518305223,10783,3,1,3.0,2,1,2,45000.0,135000.0,1,10.0,11.0,1,2,2,2.0,0.0,1,2.0
21280,27,51.0,2,5,17,30.236855367041827,8060,1,1,2.0,1,2,2,180000.0,360000.0,3,8.0,4.0,1,1,1,2.0,3.0,1,2.0
21281,39,30.0,2,1,2,15.014013078873615,14098,2,2,2.0,1,2,1,112500.0,225000.0,2,4.0,1.0,1,2,1,1.0,2.0,2,2.0
21282,54,5.0,1,5,30,9.263918752001464,17661,2,1,2.0,1,1,6,101250.0,202500.0,2,10.0,0.0,13,1,1,2.0,3.0,1,0.0
21283,43,17.0,2,5,20,10.152856901122455,13851,2,1,4.0,1,2,2,45000.0,180000.0,1,10.0,5.0,7,1,2,3.0,2.0,1,2.0
21284,64,14.0,1,0,19,3.833375926399182,23478,2,1,1.0,4,1,1,90000.0,90000.0,4,2.0,2.0,10,1,1,2.0,2.0,1,2.0
21285,56,43.0,1,0,19,5.478184651343981,20536,2,1,1.0,5,1,2,112500.0,112500.0,4,0.0,0.0,10,1,2,1.0,1.0,1,1.0
21286,27,39.0,1,0,5,15.294231889687318,10088,1,1,2.0,2,1,2,78750.0,157500.0,1,3.0,0.0,9,2,1,0.0,1.0,2,1.0
21287,27,2.0,1,1,31,9.55137481910275,9567,2,1,2.0,2,2,2,49500.0,99000.0,1,8.0,6.0,2,1,1,3.0,2.0,1,1.0
21288,29,30.0,2,3,2,18.318000488480013,9535,2,1,2.0,3,1,2,112500.0,225000.0,1,3.0,5.0,3,1,2,2.0,2.0,1,2.0
21289,63,18.0,1,0,16,5.864210937839364,23021,2,1,2.0,1,1,2,67500.0,135000.0,4,11.0,11.0,10,1,2,0.0,0.0,1,1.0
21290,44,27.0,2,11,20,9.692578813393382,11870,1,1,3.0,2,2,2,66000.0,198000.0,1,10.0,11.0,3,2,2,3.0,3.0,1,2.0
21291,42,1.0,1,1,16,8.440137542982182,14987,2,1,2.0,1,1,2,67500.0,135000.0,1,0.0,7.0,2,1,2,1.0,1.0,1,1.0
21292,29,53.0,1,8,16,9.84323733138899,7861,2,1,2.0,1,1,2,67500.0,135000.0,2,11.0,10.0,4,1,1,1.0,3.0,1,1.0
21293,61,20.0,1,0,9,4.032438729333752,22319,4,1,2.0,1,1,2,45000.0,90000.0,4,11.0,11.0,10,2,2,0.0,0.0,1,2.0
21294,30,43.0,2,11,26,14.627486672734365,6972,2,1,3.0,1,2,2,75000.0,225000.0,2,0.0,4.0,2,1,2,0.0,0.0,1,2.0
21295,30,28.0,1,8,26,14.35661113080468,8105,2,1,3.0,1,2,2,67500.0,202500.0,1,10.0,6.0,5,1,2,2.0,1.0,1,2.0
21296,41,20.0,1,1,1,24.267887376936102,14493,1,1,3.0,1,1,2,129000.0,387000.0,1,3.0,3.0,1,1,1,2.0,2.0,1,1.0
21297,33,4.0,2,10,2,14.02830600411497,8605,1,1,2.0,1,1,2,112500.0,225000.0,2,2.0,10.0,6,1,2,0.0,1.0,1,1.0
21298,47,16.0,2,2,31,6.130790190735695,16394,2,1,2.0,1,1,1,56250.0,112500.0,2,3.0,6.0,4,2,1,1.0,2.0,1,2.0
21299,36,54.0,2,6,6,12.685585416275137,10923,2,2,1.0,4,2,2,202500.0,202500.0,2,4.0,4.0,3,2,2,0.0,0.0,1,2.0
21300,51,48.0,1,10,2,9.900554431048139,15188,2,1,2.0,1,2,2,112500.0,225000.0,2,7.0,2.0,2,1,2,0.0,1.0,2,2.0
21301,33,27.0,1,9,31,7.0369675361231,8795,2,1,2.0,2,1,1,56250.0,112500.0,1,5.0,5.0,8,1,1,2.0,0.0,2,2.0
21302,61,28.0,1,0,9,4.030271819443822,22331,2,1,2.0,1,1,2,45000.0,90000.0,4,0.0,0.0,10,1,2,2.0,2.0,1,2.0
21303,29,45.0,1,4,30,16.647484380138113,9174,1,1,2.0,1,1,2,101250.0,202500.0,2,7.0,5.0,1,1,2,0.0,2.0,1,2.0
21304,47,55.0,1,6,0,5.7336527190255335,14865,2,1,3.0,1,1,2,37500.0,112500.0,1,10.0,3.0,2,1,2,3.0,3.0,2,0.0
21305,53,12.0,1,2,16,6.152644172078714,18367,2,1,2.0,1,2,2,63000.0,126000.0,2,11.0,0.0,2,1,2,2.0,3.0,1,2.0
21306,42,30.0,2,5,1,20.622100017185083,13253,2,1,3.0,1,1,2,120000.0,360000.0,1,7.0,9.0,1,1,2,1.0,1.0,1,2.0
21307,48,12.0,1,5,31,5.64022861726662,15650,2,1,2.0,1,1,2,56250.0,112500.0,2,5.0,5.0,4,1,2,2.0,3.0,1,2.0
21308,43,22.0,1,1,24,15.095145157355452,15594,1,1,2.0,2,2,2,123750.0,247500.0,1,5.0,3.0,6,1,2,1.0,3.0,1,1.0
21309,57,1.0,2,0,4,14.99143346659052,21012,2,1,1.0,4,1,2,315000.0,315000.0,4,4.0,4.0,10,1,2,1.0,1.0,1,1.0
21310,52,19.0,1,9,19,4.024864719824695,15723,2,1,1.0,3,1,2,90000.0,90000.0,2,10.0,8.0,1,1,2,0.0,2.0,1,2.0
21311,53,48.0,1,6,35,3.094059405940594,17424,2,1,2.0,1,1,2,33750.0,67500.0,2,6.0,4.0,6,1,2,2.0,1.0,1,2.0
21312,36,8.0,2,2,5,11.263677322462991,12441,2,1,2.0,1,2,5,78750.0,157500.0,2,8.0,6.0,7,1,2,3.0,1.0,1,1.0
21313,28,3.0,1,6,33,12.570835661265864,7961,2,1,1.0,4,2,2,157500.0,157500.0,2,5.0,1.0,2,1,1,3.0,1.0,1,1.0
21314,32,40.0,2,1,20,16.24809435930354,11009,1,1,4.0,1,2,2,50625.0,202500.0,2,7.0,6.0,7,1,1,0.0,0.0,1,2.0
21315,53,9.0,1,5,19,5.163866703387496,17578,2,1,1.0,3,1,2,112500.0,112500.0,2,8.0,9.0,13,1,2,3.0,3.0,2,2.0
21316,56,35.0,1,0,23,8.232632035048866,20771,1,1,2.0,1,1,2,85500.0,171000.0,4,8.0,8.0,10,2,1,3.0,3.0,1,1.0
21317,38,35.0,1,0,26,15.809443507588533,13706,3,1,4.0,1,2,2,56250.0,225000.0,2,9.0,0.0,1,1,1,3.0,2.0,1,2.0
21318,57,39.0,2,0,17,17.258737235725587,20859,2,2,2.0,1,2,2,180000.0,360000.0,4,11.0,11.0,10,1,2,3.0,3.0,1,2.0
21319,31,33.0,2,0,0,10.898711184153619,11303,3,1,4.0,1,1,2,31500.0,126000.0,2,9.0,4.0,6,2,2,1.0,2.0,1,2.0
21320,31,40.0,2,12,20,11.257739696041028,7007,2,1,3.0,1,2,2,60000.0,180000.0,2,11.0,5.0,1,1,1,2.0,1.0,1,2.0
21321,36,14.0,1,3,32,9.191176470588236,12180,2,1,3.0,3,1,2,45000.0,135000.0,2,3.0,10.0,2,1,1,3.0,0.0,2,2.0
21322,62,1.0,1,0,34,9.79282729805014,22976,2,1,1.0,4,1,2,225000.0,225000.0,4,9.0,9.0,10,1,2,2.0,2.0,1,1.0
21323,32,58.0,2,7,20,12.34144669180665,8853,1,2,4.0,1,1,2,45000.0,180000.0,1,6.0,7.0,1,2,2,2.0,0.0,1,2.0
21324,60,1.0,1,0,35,2.236883727235754,22129,2,1,2.0,2,2,2,24750.0,49500.0,4,5.0,5.0,10,1,2,1.0,1.0,1,1.0
21325,51,55.0,2,6,26,10.659970625858719,16261,2,2,3.0,1,2,2,75000.0,225000.0,2,10.0,2.0,7,1,1,1.0,3.0,1,1.0
21326,66,24.0,1,0,31,4.251211698020208,24346,2,1,2.0,1,1,2,51750.0,103500.0,4,7.0,7.0,10,1,1,2.0,2.0,1,2.0
21327,56,16.0,1,3,13,18.620968830117395,19339,1,1,1.0,3,1,2,414000.0,414000.0,2,8.0,8.0,1,1,1,1.0,2.0,1,0.0
21328,46,29.0,1,9,2,11.904761904761905,13588,2,1,2.0,1,1,3,121500.0,243000.0,1,2.0,8.0,2,1,2,0.0,1.0,1,2.0
21329,31,46.0,2,4,20,13.713240895931738,9788,1,1,4.0,1,2,4,45000.0,180000.0,3,9.0,2.0,1,1,2,0.0,2.0,1,2.0
21330,38,10.0,2,10,10,17.625335720680393,10312,2,1,2.0,2,1,2,157500.0,315000.0,3,1.0,7.0,7,2,2,1.0,1.0,1,0.0
21331,54,21.0,1,12,5,6.472425413002384,15270,2,1,2.0,1,1,2,78750.0,157500.0,2,0.0,5.0,2,1,2,0.0,1.0,1,2.0
21332,65,0.0,2,0,35,2.625,24000,2,1,2.0,1,2,2,31500.0,63000.0,4,8.0,8.0,10,1,2,0.0,0.0,1,1.0
21333,43,57.0,2,6,32,8.675296061690995,13603,2,1,3.0,1,2,2,52500.0,157500.0,2,1.0,9.0,2,1,2,0.0,3.0,1,1.0
21334,28,0.0,2,8,19,8.394895903290799,7353,2,1,1.0,4,1,2,112500.0,112500.0,2,9.0,5.0,8,1,1,2.0,2.0,1,1.0
21335,27,29.0,1,4,23,15.052684395383844,8478,2,1,2.0,2,1,2,90000.0,180000.0,2,4.0,6.0,12,2,1,3.0,3.0,1,2.0
21336,42,16.0,2,2,5,9.636563876651982,14316,1,1,2.0,2,1,2,78750.0,157500.0,1,7.0,9.0,3,2,2,2.0,1.0,2,2.0
21337,55,16.0,1,22,20,5.895683580609751,12175,2,1,3.0,1,1,2,55500.0,166500.0,2,1.0,9.0,1,2,2,2.0,3.0,1,2.0
21338,42,29.0,1,8,4,15.83746600543913,12285,2,1,1.0,4,1,5,297000.0,297000.0,1,1.0,1.0,2,1,2,1.0,3.0,1,0.0
21339,33,51.0,1,9,20,11.429297098228458,8757,3,1,3.0,3,1,2,60000.0,180000.0,2,0.0,3.0,1,1,2,2.0,3.0,2,2.0
21340,34,11.0,2,3,32,11.535926170072512,11383,2,1,4.0,1,2,1,39375.0,157500.0,2,9.0,7.0,13,1,1,0.0,2.0,1,2.0
21341,39,16.0,2,3,32,9.946321439848438,12965,4,1,3.0,1,1,2,52500.0,157500.0,2,0.0,0.0,4,1,2,1.0,0.0,1,1.0
21342,41,19.0,1,9,4,16.983878794414192,11965,2,1,1.0,3,1,2,315000.0,315000.0,2,4.0,2.0,2,1,2,3.0,1.0,1,2.0
21343,37,56.0,1,17,31,5.651278444768172,7119,1,1,2.0,1,1,2,56250.0,112500.0,3,6.0,9.0,6,2,2,2.0,1.0,1,0.0
21344,28,44.0,1,1,32,12.446985063617923,9680,1,1,3.0,1,1,3,45000.0,135000.0,2,6.0,10.0,16,1,1,2.0,2.0,1,1.0
21345,31,35.0,1,6,0,9.696882631805774,9352,3,1,4.0,1,1,3,33750.0,135000.0,3,3.0,11.0,6,2,1,2.0,0.0,2,2.0
21346,62,27.0,1,0,16,5.9348485514573355,22747,1,1,2.0,1,1,2,67500.0,135000.0,4,2.0,2.0,10,1,2,1.0,1.0,1,2.0
21347,62,16.0,2,0,5,6.943219890671839,22684,2,1,2.0,1,1,2,78750.0,157500.0,4,0.0,0.0,10,1,2,0.0,0.0,1,2.0
21348,47,13.0,2,0,26,12.782638336552665,17032,2,1,3.0,1,2,2,75000.0,225000.0,1,1.0,3.0,7,1,2,1.0,1.0,1,2.0
21349,33,54.0,1,0,2,17.982736572890026,12138,2,1,2.0,1,1,2,112500.0,225000.0,1,2.0,8.0,6,1,2,0.0,2.0,1,2.0
21350,31,50.0,2,6,27,23.068707725169098,9001,2,1,3.0,1,2,1,108000.0,324000.0,1,0.0,0.0,3,2,2,2.0,1.0,1,0.0
21351,61,28.0,1,0,16,5.981656254153928,22569,4,1,2.0,1,1,2,67500.0,135000.0,4,8.0,8.0,10,1,2,0.0,0.0,1,2.0
21352,46,28.0,1,13,32,6.543967280163599,11997,2,1,4.0,1,1,2,36000.0,144000.0,2,2.0,3.0,8,1,1,0.0,1.0,1,1.0
21353,33,50.0,1,12,10,17.377614068441066,7926,2,2,2.0,1,1,2,146250.0,292500.0,2,4.0,0.0,4,1,2,0.0,0.0,1,2.0
21354,27,23.0,2,4,20,15.337423312883436,8186,1,1,3.0,1,2,2,60000.0,180000.0,1,8.0,8.0,1,1,2,3.0,1.0,1,1.0
21355,45,53.0,1,2,5,8.946322067594433,15519,2,1,2.0,1,1,2,78750.0,157500.0,1,0.0,1.0,12,1,2,2.0,1.0,1,2.0
21356,28,53.0,1,6,16,10.570824524312897,8125,2,2,2.0,1,2,5,67500.0,135000.0,3,0.0,6.0,1,1,2,0.0,0.0,2,1.0
21357,39,45.0,2,19,16,6.433018215356237,7489,3,1,2.0,1,1,2,69750.0,139500.0,2,6.0,9.0,8,1,2,3.0,1.0,2,2.0
21358,44,59.0,1,8,17,18.60945980873611,13019,1,1,2.0,1,1,2,180000.0,360000.0,3,11.0,1.0,3,2,2,3.0,3.0,1,0.0
21359,66,53.0,1,0,11,5.55007400098668,24324,2,1,1.0,5,1,2,135000.0,135000.0,4,6.0,6.0,10,1,2,2.0,2.0,1,2.0
21360,38,11.0,2,2,10,21.01541130162119,13033,2,1,2.0,2,2,2,157500.0,315000.0,1,11.0,2.0,3,1,1,1.0,1.0,1,1.0
21361,32,44.0,1,9,11,8.486700916953891,8369,2,1,1.0,4,2,3,130500.0,130500.0,2,11.0,2.0,2,1,1,0.0,3.0,1,2.0
21362,50,29.0,2,16,24,11.033017325923504,12444,2,1,2.0,1,1,2,135000.0,270000.0,1,3.0,6.0,9,2,2,0.0,1.0,1,2.0
21363,27,47.0,1,1,15,25.72163475278651,9389,2,1,3.0,1,2,2,90000.0,270000.0,2,7.0,0.0,3,1,1,0.0,1.0,2,2.0
21364,57,36.0,1,0,24,11.943127962085308,21100,2,1,2.0,2,1,2,126000.0,252000.0,4,7.0,7.0,10,1,1,2.0,2.0,1,2.0
21365,65,12.0,2,0,35,2.366129642872166,23773,2,1,2.0,1,1,2,28125.0,56250.0,4,0.0,0.0,10,2,1,0.0,0.0,1,2.0
21366,62,27.0,1,0,21,11.06962442345706,22765,2,1,1.0,5,1,2,252000.0,252000.0,4,2.0,2.0,10,1,1,0.0,0.0,1,2.0
21367,30,18.0,1,6,27,22.959183673469386,8692,2,2,3.0,2,1,2,105000.0,315000.0,3,1.0,1.0,6,1,2,0.0,1.0,1,2.0
21368,27,40.0,1,3,32,13.655280041616091,8640,2,1,4.0,1,2,2,39375.0,157500.0,2,0.0,0.0,1,1,2,1.0,2.0,1,2.0
21369,36,3.0,2,5,16,9.286727718302593,11404,2,1,2.0,1,1,2,72000.0,144000.0,2,4.0,8.0,6,1,2,2.0,1.0,1,1.0
21370,55,37.0,2,2,2,10.619218425523881,19102,2,1,2.0,1,2,2,112500.0,225000.0,2,11.0,0.0,2,1,2,1.0,0.0,1,0.0
21371,49,51.0,1,0,33,9.712928987696957,17830,2,1,1.0,5,1,2,180000.0,180000.0,3,6.0,6.0,2,2,1,1.0,3.0,2,2.0
21372,38,8.0,2,1,32,10.628964772573896,13566,1,1,4.0,1,2,3,39375.0,157500.0,1,5.0,8.0,7,1,2,3.0,2.0,1,2.0
21373,42,59.0,1,8,16,7.189264032378315,12412,2,1,2.0,1,1,2,67500.0,135000.0,2,3.0,5.0,2,2,2,3.0,1.0,1,2.0
21374,48,31.0,1,10,33,8.44713501337463,13757,1,1,1.0,4,1,2,180000.0,180000.0,2,8.0,2.0,8,1,2,0.0,1.0,1,0.0
21375,37,28.0,1,11,32,9.32668608559265,9462,2,1,4.0,2,2,2,41625.0,166500.0,2,11.0,3.0,1,2,1,3.0,3.0,1,2.0
21376,60,7.0,1,20,5,5.285057548404416,14557,1,1,2.0,1,1,2,78750.0,157500.0,3,7.0,5.0,3,1,2,0.0,3.0,1,2.0
21377,37,42.0,1,17,26,11.238761238761239,7474,1,1,3.0,1,2,2,75000.0,225000.0,2,2.0,9.0,6,1,1,3.0,3.0,1,2.0
21378,38,27.0,1,8,11,7.807078417765441,10944,2,1,1.0,3,2,2,135000.0,135000.0,2,2.0,4.0,2,1,1,0.0,3.0,1,2.0
21379,41,25.0,1,3,31,6.8455640744797375,14172,1,1,2.0,4,1,2,56250.0,112500.0,2,6.0,4.0,6,1,2,2.0,0.0,1,2.0
21380,53,12.0,2,0,19,4.620123203285421,19274,2,1,1.0,4,2,2,90000.0,90000.0,2,9.0,6.0,2,1,1,0.0,1.0,1,2.0
21381,57,15.0,1,0,31,5.8103390559992345,20911,2,1,2.0,1,1,2,60750.0,121500.0,4,1.0,1.0,10,1,2,3.0,3.0,1,2.0
21382,60,12.0,1,0,9,3.048092120117408,22145,4,1,1.0,4,1,2,67500.0,67500.0,4,6.0,6.0,10,1,2,3.0,3.0,1,2.0
21383,27,5.0,2,4,23,15.100671140939598,8506,1,1,2.0,1,1,2,90000.0,180000.0,1,4.0,7.0,3,1,2,3.0,3.0,1,0.0
21384,48,3.0,1,27,6,7.262750161394448,7724,2,1,1.0,4,1,2,202500.0,202500.0,2,5.0,5.0,6,2,2,3.0,3.0,1,1.0
21385,49,6.0,1,13,9,3.5383540101345448,12900,2,2,2.0,2,1,2,40500.0,81000.0,2,8.0,10.0,2,2,2,0.0,2.0,1,2.0
21386,47,9.0,2,2,31,6.130790190735695,16394,2,1,2.0,1,1,1,56250.0,112500.0,2,3.0,6.0,4,2,1,1.0,2.0,1,2.0
21387,38,11.0,1,8,15,14.402932960893855,10722,2,1,4.0,1,2,6,61875.0,247500.0,2,9.0,9.0,2,2,1,1.0,3.0,2,1.0
21388,31,6.0,1,2,35,3.937007874015748,10675,2,1,2.0,1,1,2,24750.0,49500.0,2,3.0,7.0,4,2,1,0.0,1.0,2,2.0
21389,46,15.0,1,26,16,5.0238166120869305,7370,2,1,2.0,5,1,1,67500.0,135000.0,1,6.0,5.0,6,1,2,1.0,0.0,1,2.0
21390,33,16.0,1,5,9,6.917272219116825,10468,3,1,3.0,1,1,2,33000.0,99000.0,2,5.0,0.0,4,2,2,2.0,3.0,2,2.0
21391,39,53.0,1,11,8,24.18054809242343,10320,3,1,2.0,1,2,2,225000.0,450000.0,1,2.0,8.0,3,2,1,2.0,2.0,2,2.0
21392,40,14.0,1,7,0,6.433718403294064,12288,2,1,3.0,1,1,2,37500.0,112500.0,3,4.0,1.0,3,1,2,2.0,3.0,1,1.0
21393,37,48.0,1,6,24,17.122201788318854,11379,2,1,2.0,3,2,2,135000.0,270000.0,1,8.0,7.0,4,2,2,3.0,1.0,1,2.0
21394,54,51.0,2,18,2,8.464374388684073,13362,2,1,2.0,1,2,2,112500.0,225000.0,2,5.0,1.0,2,1,1,1.0,0.0,1,2.0
21395,55,42.0,1,13,17,15.442320737400742,15103,2,1,2.0,1,1,2,193500.0,387000.0,1,9.0,11.0,4,1,2,0.0,1.0,1,2.0
21396,32,7.0,2,2,23,14.127619496114905,10757,2,1,2.0,1,1,2,90000.0,180000.0,2,7.0,10.0,8,1,2,2.0,0.0,1,2.0
21397,51,0.0,1,33,6,6.507487627739572,6760,2,1,1.0,3,1,2,202500.0,202500.0,2,7.0,9.0,2,1,2,1.0,1.0,1,1.0
21398,55,47.0,2,4,16,5.762107284949924,18359,2,1,2.0,1,2,2,63000.0,126000.0,2,10.0,11.0,2,1,2,1.0,2.0,2,2.0
21399,48,5.0,1,6,23,8.931229532598987,15272,2,1,2.0,1,1,2,90000.0,180000.0,2,2.0,5.0,15,1,2,2.0,1.0,1,2.0
21400,59,17.0,1,0,35,2.5706059775157666,21882,2,1,2.0,1,1,6,28125.0,56250.0,4,9.0,9.0,10,1,1,2.0,2.0,1,2.0
21401,48,17.0,1,1,34,12.488205583615475,17069,2,1,1.0,4,1,2,225000.0,225000.0,3,8.0,4.0,13,1,2,2.0,2.0,1,1.0
21402,27,29.0,2,2,20,16.454886187037207,8983,2,1,4.0,1,2,2,45000.0,180000.0,2,8.0,11.0,3,1,2,3.0,3.0,1,0.0
21403,30,41.0,2,5,27,24.06417112299465,8960,1,2,3.0,1,1,2,105000.0,315000.0,1,7.0,10.0,1,2,1,3.0,0.0,2,2.0
21404,45,44.0,1,0,26,13.150204558737581,16446,2,1,4.0,1,2,2,56250.0,225000.0,2,7.0,8.0,6,1,2,0.0,1.0,1,2.0
21405,63,36.0,1,0,16,5.864210937839364,23021,2,1,2.0,1,1,2,67500.0,135000.0,4,11.0,11.0,10,1,2,0.0,0.0,1,1.0
21406,33,39.0,2,2,15,20.55733211512106,11176,5,1,3.0,1,1,2,90000.0,270000.0,1,9.0,0.0,4,1,2,0.0,0.0,1,1.0
21407,41,4.0,1,2,32,9.89321608040201,14068,2,1,4.0,1,2,2,39375.0,157500.0,1,7.0,0.0,3,1,1,2.0,1.0,2,2.0
21408,37,54.0,2,11,2,12.629806342969408,9481,2,1,2.0,1,2,2,112500.0,225000.0,1,10.0,4.0,7,1,1,1.0,2.0,1,2.0
21409,39,4.0,2,14,25,25.087425878059907,8985,2,1,1.0,4,2,5,495000.0,495000.0,2,10.0,11.0,15,1,2,3.0,3.0,1,2.0
21410,28,1.0,1,4,9,7.682458386683739,8791,2,1,3.0,1,1,3,30000.0,90000.0,2,5.0,5.0,2,1,1,0.0,3.0,1,1.0
21411,45,36.0,1,1,16,7.1593867515186576,16087,2,1,2.0,1,1,2,61875.0,123750.0,2,4.0,8.0,13,1,2,3.0,2.0,1,2.0
21412,46,41.0,1,12,35,2.9391182645206437,12199,2,1,2.0,4,1,1,31500.0,63000.0,2,8.0,10.0,13,1,1,2.0,2.0,1,2.0
21413,53,14.0,1,7,23,8.00854244527496,16674,2,1,2.0,1,1,2,90000.0,180000.0,2,4.0,3.0,4,1,1,0.0,2.0,1,1.0
21414,29,21.0,1,4,19,9.218289085545722,9152,2,1,1.0,4,1,3,112500.0,112500.0,3,7.0,5.0,12,1,1,1.0,3.0,1,2.0
21415,25,5.0,2,2,27,28.321068938807127,8328,2,1,3.0,1,2,2,97500.0,292500.0,1,10.0,1.0,7,1,1,0.0,1.0,1,2.0
21416,30,19.0,2,7,0,8.884826325411334,8371,2,1,4.0,1,1,2,30375.0,121500.0,1,7.0,3.0,2,1,1,2.0,3.0,2,2.0
21417,40,12.0,1,8,9,5.485068424843481,11547,2,1,3.0,1,1,2,33000.0,99000.0,1,1.0,0.0,2,2,2,2.0,1.0,2,1.0
21418,23,8.0,1,0,2,26.411550651484916,8331,3,1,2.0,2,1,2,112500.0,225000.0,1,4.0,1.0,4,2,2,3.0,2.0,1,1.0
21419,58,38.0,1,2,16,6.0243652104065335,20383,2,2,2.0,1,1,2,67500.0,135000.0,2,5.0,7.0,5,1,2,0.0,3.0,1,0.0
21420,48,13.0,1,19,31,3.9892009509610347,10265,2,2,2.0,1,1,2,49500.0,99000.0,2,8.0,6.0,2,2,2,1.0,2.0,2,2.0
21421,42,33.0,1,4,32,7.75104782683585,13937,2,1,3.0,1,1,2,45000.0,135000.0,2,6.0,8.0,1,1,2,3.0,3.0,1,2.0
21422,54,21.0,1,12,16,5.842733100705997,15322,2,1,2.0,1,1,2,72000.0,144000.0,2,6.0,6.0,1,2,1,2.0,0.0,1,2.0
21423,44,20.0,2,6,10,16.847622613253463,13635,1,1,2.0,3,2,2,157500.0,315000.0,2,10.0,10.0,3,1,2,1.0,3.0,1,2.0
21424,48,28.0,1,8,30,9.713161933998466,14766,1,1,2.0,1,1,2,101250.0,202500.0,1,5.0,0.0,9,1,1,3.0,1.0,1,2.0
21425,45,39.0,1,8,26,11.331587429492345,13680,1,1,4.0,2,2,2,56250.0,225000.0,2,6.0,0.0,2,1,1,3.0,2.0,2,2.0
21426,45,40.0,2,4,29,31.968960052461885,15007,2,1,2.0,1,2,3,292500.0,585000.0,1,3.0,8.0,7,1,2,3.0,3.0,1,2.0
21427,66,12.0,1,0,5,6.188423645320197,24360,2,1,2.0,1,1,2,75375.0,150750.0,4,8.0,8.0,10,2,2,0.0,0.0,1,2.0
21428,40,30.0,1,2,35,4.344468044023943,13701,2,1,3.0,1,1,2,22500.0,67500.0,1,7.0,0.0,6,1,1,0.0,1.0,1,2.0
21429,39,47.0,2,9,2,12.534120661801571,11121,1,1,2.0,1,2,4,112500.0,225000.0,3,4.0,10.0,3,2,1,0.0,0.0,1,0.0
21430,39,40.0,2,5,0,6.674494777825845,12371,2,1,4.0,1,1,2,27000.0,108000.0,2,7.0,4.0,2,1,2,3.0,3.0,1,2.0
21431,54,6.0,1,5,30,9.263918752001464,17661,2,1,2.0,1,1,6,101250.0,202500.0,2,10.0,0.0,13,1,1,2.0,3.0,1,2.0
21432,55,21.0,2,0,33,8.825692571708752,20395,2,1,1.0,5,1,2,180000.0,180000.0,4,7.0,7.0,10,2,1,1.0,1.0,1,1.0
21433,55,42.0,2,0,24,12.123438648052902,20415,2,1,2.0,1,1,2,123750.0,247500.0,4,8.0,8.0,10,2,2,0.0,0.0,1,1.0
21434,53,18.0,1,0,31,5.70660444354266,19218,2,1,2.0,1,1,2,56250.0,112500.0,3,0.0,4.0,1,1,2,0.0,1.0,1,2.0
21435,43,57.0,2,6,27,18.4537153480234,13777,2,1,4.0,1,1,2,84375.0,337500.0,1,6.0,3.0,14,1,2,2.0,0.0,1,2.0
21436,24,3.0,2,2,5,15.618802062673542,8164,3,1,2.0,1,2,3,78750.0,157500.0,2,4.0,8.0,7,1,1,3.0,2.0,2,1.0
21437,45,41.0,1,0,16,7.6405311988357285,16491,2,1,2.0,1,2,5,63000.0,126000.0,4,9.0,9.0,10,1,2,3.0,3.0,1,1.0
21438,62,45.0,2,0,16,5.921052631578948,22800,2,1,2.0,1,1,2,67500.0,135000.0,4,4.0,4.0,10,1,2,1.0,1.0,1,2.0
21439,56,4.0,1,0,31,5.443987418340189,20665,2,1,2.0,1,1,2,56250.0,112500.0,4,4.0,4.0,10,1,2,0.0,0.0,1,2.0
21440,27,24.0,2,3,26,20.192048819886924,8927,2,2,3.0,1,2,2,75000.0,225000.0,2,10.0,9.0,4,2,2,1.0,3.0,2,1.0
21441,29,19.0,2,7,32,10.172556702584583,8143,2,1,3.0,1,2,2,45000.0,135000.0,1,8.0,7.0,2,2,2,1.0,3.0,1,2.0
21442,48,48.0,1,21,33,6.246529705719045,9862,2,1,1.0,4,1,2,157500.0,157500.0,2,8.0,4.0,14,2,2,1.0,0.0,1,2.0
21443,30,11.0,2,2,5,13.19426991706459,10245,1,1,2.0,1,2,3,78750.0,157500.0,2,9.0,5.0,9,1,2,0.0,3.0,1,1.0
21444,29,58.0,1,0,0,10.370575221238939,10592,2,1,4.0,1,1,2,28125.0,112500.0,2,9.0,5.0,4,1,1,3.0,1.0,2,0.0
21445,34,34.0,1,1,30,15.64552267635015,11937,2,1,2.0,3,2,2,101250.0,202500.0,1,6.0,1.0,6,2,2,1.0,1.0,1,2.0
